Date,Team1,Team2,Score,MatchResult,Score1,Score2,Team1_last5_win_rate,Team1_last5_avg_score,Team1_last5_avg_concede,MatchResult2,Team2_last5_win_rate,Team2_last5_avg_score,Team2_last5_avg_concede,h2h_team1_win_rate,Team1_encoded,Team2_encoded
2019-09-14 05:00:00,Amerika Birleşik Devletleri,Kenya,3:0,1,3,0,0.8,2.8,1.4,0,0.2,1.0,2.4,1.0,2,49
2019-09-14 06:30:00,Kamerun,Rusya,0:3,2,0,3,0.4,1.2,2.6,1,0.6,2.4,1.2,0.0,44,80
2019-09-14 08:00:00,Arjantin,Hollanda,0:3,2,0,3,0.6,2.0,1.4,1,0.8,2.4,0.6,0.0,3,39
2019-09-14 09:00:00,Çin,Güney Kore,3:0,1,3,0,0.8,2.6,0.6,0,0.2,1.6,2.4,0.6923076923076923,103,37
2019-09-14 11:00:00,Sırbistan,Brezilya,2:3,2,2,3,1.0,3.0,0.6,1,0.6,2.2,1.4,0.3333333333333333,88,13
2019-09-14 13:20:00,Japonya,Dominik Cumhuriyeti,3:1,1,3,1,0.8,2.8,0.8,0,0.6,2.4,1.6,0.7142857142857143,42,21
2019-09-15 05:00:00,Kenya,Hollanda,0:3,2,0,3,0.8,2.4,1.0,1,0.8,2.4,0.6,0.0,49,39
2019-09-15 06:30:00,Kamerun,Çin,0:3,2,0,3,0.2,0.6,2.8,1,0.6,2.0,1.8,0.0,44,103
2019-09-15 08:00:00,Amerika Birleşik Devletleri,Sırbistan,3:1,1,3,1,1.0,3.0,0.8,0,1.0,3.0,1.2,0.5,2,88
2019-09-15 09:00:00,Güney Kore,Dominik Cumhuriyeti,1:3,2,1,3,0.8,2.6,0.8,1,0.6,2.2,1.6,0.5,37,21
2019-09-15 11:00:00,Brezilya,Arjantin,3:0,1,3,0,1.0,3.0,0.2,0,0.2,1.2,2.4,0.8,13,3
2019-09-15 13:20:00,Japonya,Rusya,2:3,2,2,3,0.8,2.8,1.0,1,0.6,2.4,1.2,0.2727272727272727,42,80
2019-09-16 05:00:00,Sırbistan,Kenya,3:0,1,3,0,0.8,2.8,1.2,0,0.2,1.0,2.4,1.0,88,49
2019-09-16 06:30:00,Dominik Cumhuriyeti,Kamerun,3:2,1,3,2,1.0,3.0,1.0,0,0.0,0.8,3.0,1.0,21,44
2019-09-16 08:00:00,Arjantin,Amerika Birleşik Devletleri,1:3,2,1,3,0.6,1.8,1.4,1,0.6,1.8,1.8,0.16666666666666666,3,2
2019-09-16 09:40:00,Çin,Rusya,3:0,1,3,0,0.8,2.6,0.6,0,0.6,2.4,1.6,0.7,103,80
2019-09-16 11:00:00,Hollanda,Brezilya,3:0,1,3,0,0.8,2.4,0.6,0,0.8,2.6,1.2,0.0,39,13
2019-09-16 13:20:00,Japonya,Güney Kore,1:3,2,1,3,0.6,2.6,1.6,1,0.2,1.4,2.4,0.5,42,37
2019-09-18 05:00:00,Sırbistan,Arjantin,3:1,1,3,1,0.8,2.8,1.2,0,0.0,0.6,3.0,1.0,88,3
2019-09-18 06:30:00,Rusya,Güney Kore,3:0,1,3,0,1.0,3.0,0.6,0,0.4,1.8,2.0,0.75,80,37
2019-09-18 08:00:00,Amerika Birleşik Devletleri,Hollanda,3:0,1,3,0,1.0,3.0,0.6,0,0.8,2.4,0.6,0.875,2,39
2019-09-18 09:00:00,Çin,Dominik Cumhuriyeti,3:0,1,3,0,0.8,2.6,0.6,0,0.6,2.2,1.8,1.0,103,21
2019-09-18 12:00:00,Kenya,Brezilya,0:3,2,0,3,0.8,2.4,1.0,1,0.6,2.0,1.8,0.0,49,13
2019-09-18 13:20:00,Japonya,Kamerun,3:0,1,3,0,0.4,2.2,2.2,0,0.0,1.2,3.0,1.0,42,44
2019-09-19 05:00:00,Hollanda,Sırbistan,2:3,2,2,3,1.0,3.0,0.0,1,0.8,2.6,1.6,0.5714285714285714,39,88
2019-09-19 06:30:00,Dominik Cumhuriyeti,Rusya,2:3,2,2,3,1.0,3.0,1.2,1,0.6,2.0,1.6,0.0,21,80
2019-09-19 08:00:00,Arjantin,Kenya,3:0,1,3,0,0.4,1.4,1.8,0,0.2,1.0,2.4,1.0,3,49
2019-09-19 09:40:00,Güney Kore,Kamerun,3:0,1,3,0,0.6,2.2,1.4,0,0.0,1.2,3.0,1.0,37,44
2019-09-19 12:00:00,Brezilya,Amerika Birleşik Devletleri,0:3,2,0,3,1.0,3.0,0.2,1,0.6,1.8,1.6,0.4,13,2
2019-09-19 13:20:00,Japonya,Çin,0:3,2,0,3,0.6,2.4,1.6,1,0.8,2.4,1.2,0.21428571428571427,42,103
2019-09-20 13:00:00,Tayland,Vietnam,3:0,1,3,0,0.6,2.6,1.4,0,0.0,0.2,3.0,1.0,89,98
2019-09-21 10:00:00,Tayland,Filipinler,3:1,1,3,1,0.8,2.8,0.8,0,0.0,0.0,3.0,1.0,89,29
2019-09-22 05:00:00,Güney Kore,Arjantin,3:1,1,3,1,0.6,2.2,1.4,0,0.0,0.8,3.0,0.75,37,3
2019-09-22 06:30:00,Dominik Cumhuriyeti,Kenya,3:0,1,3,0,0.8,2.8,1.6,0,0.0,0.4,3.0,1.0,21,49
2019-09-22 08:00:00,Kamerun,Hollanda,0:3,2,0,3,0.2,0.6,2.8,1,0.6,1.8,1.2,0.0,44,39
2019-09-22 09:00:00,Çin,Brezilya,3:2,1,3,2,0.8,2.6,0.6,0,0.6,2.0,1.6,0.35714285714285715,103,13
2019-09-22 11:00:00,Rusya,Sırbistan,3:1,1,3,1,1.0,3.0,0.6,0,0.8,2.6,1.6,0.3,80,88
2019-09-22 13:00:00,Tayland,Endonezya,3:1,1,3,1,0.8,2.8,1.0,0,0.0,0.2,3.0,1.0,89,24
2019-09-22 13:20:00,Japonya,Amerika Birleşik Devletleri,2:3,2,2,3,0.4,1.8,2.0,1,0.8,2.4,1.0,0.1,42,2
2019-09-23 05:00:00,Güney Kore,Hollanda,1:3,2,1,3,0.6,2.2,1.4,1,0.6,1.8,1.2,0.25,37,39
2019-09-23 06:30:00,Dominik Cumhuriyeti,Brezilya,1:3,2,1,3,0.8,2.8,1.6,1,0.6,2.2,1.6,0.4,21,13
2019-09-23 08:00:00,Kamerun,Sırbistan,0:3,2,0,3,0.2,0.6,2.8,1,0.6,2.2,2.0,0.0,44,88
2019-09-23 09:00:00,Çin,Amerika Birleşik Devletleri,3:0,1,3,0,0.8,2.6,1.0,0,0.8,2.4,1.2,0.35294117647058826,103,2
2019-09-23 11:00:00,Rusya,Arjantin,3:0,1,3,0,1.0,3.0,0.4,0,0.0,1.0,3.0,1.0,80,3
2019-09-23 13:20:00,Japonya,Kenya,3:0,1,3,0,0.2,1.6,2.4,0,0.0,0.0,3.0,1.0,42,49
2019-09-24 05:00:00,Güney Kore,Sırbistan,3:1,1,3,1,0.6,2.2,1.4,0,0.6,2.2,1.8,0.0,37,88
2019-09-24 06:30:00,Dominik Cumhuriyeti,Amerika Birleşik Devletleri,0:3,2,0,3,0.6,2.4,2.0,1,0.8,2.4,1.2,0.125,21,2
2019-09-24 08:00:00,Kamerun,Arjantin,2:3,2,2,3,0.0,0.0,3.0,1,0.0,0.8,3.0,0.0,44,3
2019-09-24 09:00:00,Çin,Kenya,3:0,1,3,0,1.0,3.0,0.4,0,0.0,0.0,3.0,1.0,103,49
2019-09-24 12:00:00,Rusya,Hollanda,3:0,1,3,0,1.0,3.0,0.4,0,0.8,2.4,0.8,0.45454545454545453,80,39
2019-09-24 13:20:00,Japonya,Brezilya,0:3,2,0,3,0.4,1.8,1.8,1,0.6,2.2,1.8,0.25,42,13
2019-09-27 05:00:00,Güney Kore,Kenya,3:0,1,3,0,0.6,2.2,1.6,0,0.0,0.0,3.0,1.0,37,49
2019-09-27 06:30:00,Dominik Cumhuriyeti,Arjantin,3:0,1,3,0,0.4,1.8,2.2,0,0.2,1.0,2.8,1.0,21,3
2019-09-27 08:00:00,Kamerun,Brezilya,0:3,2,0,3,0.0,0.4,3.0,1,0.6,2.2,1.4,0.0,44,13
2019-09-27 09:00:00,Çin,Hollanda,3:1,1,3,1,1.0,3.0,0.4,0,0.6,1.8,1.4,0.7272727272727273,103,39
2019-09-27 12:00:00,Rusya,Amerika Birleşik Devletleri,2:3,2,2,3,1.0,3.0,0.4,1,0.8,2.4,1.2,0.08333333333333333,80,2
2019-09-27 13:20:00,Japonya,Sırbistan,3:2,1,3,2,0.4,1.6,1.8,0,0.4,1.8,2.2,0.4444444444444444,42,88
2019-09-28 05:00:00,Güney Kore,Brezilya,3:1,1,3,1,0.8,2.6,1.0,0,0.8,2.8,0.8,0.0,37,13
2019-09-28 06:30:00,Dominik Cumhuriyeti,Hollanda,3:2,1,3,2,0.4,1.8,1.8,0,0.4,1.4,2.0,0.0,21,39
2019-09-28 08:00:00,Kamerun,Amerika Birleşik Devletleri,0:3,2,0,3,0.0,0.4,3.0,1,0.8,2.4,1.4,0.0,44,2
2019-09-28 09:40:00,Çin,Sırbistan,3:0,1,3,0,1.0,3.0,0.6,0,0.4,2.0,2.2,0.4444444444444444,103,88
2019-09-28 11:00:00,Rusya,Kenya,3:0,1,3,0,0.8,2.8,0.8,0,0.0,0.0,3.0,1.0,80,49
2019-09-28 13:20:00,Japonya,Arjantin,3:0,1,3,0,0.4,1.6,2.2,0,0.2,1.0,2.8,1.0,42,3
2019-09-29 05:00:00,Güney Kore,Amerika Birleşik Devletleri,1:3,2,1,3,0.8,2.6,1.2,1,0.8,2.4,1.4,0.0,37,2
2019-09-29 06:30:00,Dominik Cumhuriyeti,Sırbistan,3:1,1,3,1,0.6,2.0,1.6,0,0.2,1.4,2.4,0.0,21,88
2019-09-29 08:00:00,Rusya,Brezilya,1:3,2,1,3,0.8,2.8,0.8,1,0.6,2.4,1.4,0.1,80,13
2019-09-29 09:20:00,Çin,Arjantin,3:0,1,3,0,1.0,3.0,0.6,0,0.2,0.8,2.8,0.75,103,3
2019-09-29 11:00:00,Kamerun,Kenya,1:3,2,1,3,0.0,0.4,3.0,1,0.0,0.0,3.0,0.3333333333333333,44,49
2019-09-29 13:20:00,Japonya,Hollanda,3:1,1,3,1,0.6,2.2,1.6,0,0.4,1.8,2.0,0.6,42,39
2019-10-04 12:00:00,Tayland,Endonezya,3:0,1,3,0,1.0,3.0,0.6,0,0.0,0.4,3.0,1.0,89,24
2019-10-05 12:00:00,Filipinler,Tayland,0:3,2,0,3,0.0,0.25,3.0,1,0.6,2.2,1.6,0.0,29,89
2019-10-06 10:00:00,Tayland,Vietnam,3:0,1,3,0,1.0,3.0,0.4,0,0.0,0.2,3.0,1.0,89,98
2019-10-09 01:10:00,Amerika Birleşik Devletleri,Trinidad ve Tobago,3:0,1,3,0,1.0,3.0,0.4,0,0.0,0.0,3.0,1.0,2,90
2019-10-09 01:10:00,Kanada,Küba,3:1,1,3,1,0.4,1.6,1.8,0,0.2,1.2,2.4,0.6666666666666666,45,56
2019-10-09 01:15:00,Dominik Cumhuriyeti,Meksika,3:0,1,3,0,0.6,2.0,1.8,0,0.0,0.0,3.0,1.0,21,65
2019-10-09 03:15:00,Porto Riko,Kosta Rika,3:0,1,3,0,0.6,2.2,1.8,0,0.0,0.0,3.0,0.0,77,54
2019-10-09 21:00:00,Kanada,Kosta Rika,3:0,1,3,0,0.4,1.6,2.0,0,0.0,0.0,3.0,1.0,45,54
2019-10-09 23:00:00,Dominik Cumhuriyeti,Trinidad ve Tobago,3:0,1,3,0,0.8,2.4,1.2,0,0.0,0.0,3.0,0.0,21,90
2019-10-10 01:15:00,Amerika Birleşik Devletleri,Meksika,3:0,1,3,0,1.0,3.0,0.4,0,0.0,0.0,3.0,1.0,2,65
2019-10-10 03:15:00,Porto Riko,Küba,3:0,1,3,0,0.6,2.2,1.6,0,0.2,1.4,2.4,1.0,77,56
2019-10-10 21:00:00,Kosta Rika,Küba,0:3,2,0,3,0.0,0.0,3.0,1,0.2,1.2,2.4,0.0,54,56
2019-10-10 23:00:00,Meksika,Trinidad ve Tobago,3:0,1,3,0,0.2,0.8,2.4,0,0.0,0.0,3.0,1.0,65,90
2019-10-11 01:15:00,Amerika Birleşik Devletleri,Dominik Cumhuriyeti,3:0,1,3,0,1.0,3.0,0.2,0,0.4,1.6,2.2,0.8888888888888888,2,21
2019-10-11 03:15:00,Porto Riko,Kanada,3:0,1,3,0,0.6,2.2,1.4,0,0.2,1.2,2.6,0.7142857142857143,77,45
2019-10-12 01:10:00,Dominik Cumhuriyeti,Küba,3:0,1,3,0,1.0,3.0,0.6,0,0.4,1.4,1.8,0.8,21,56
2019-10-12 03:15:00,Kanada,Meksika,3:1,1,3,1,0.4,1.6,2.0,0,0.0,0.0,3.0,1.0,45,65
2019-10-12 21:00:00,Kosta Rika,Meksika,0:3,2,0,3,0.0,0.0,3.0,1,0.0,0.2,3.0,0.0,54,65
2019-10-12 23:00:00,Trinidad ve Tobago,Küba,0:3,2,0,3,0.0,0.75,3.0,1,0.4,1.4,1.8,0.0,90,56
2019-10-13 01:10:00,Amerika Birleşik Devletleri,Kanada,3:0,1,3,0,1.0,3.0,0.2,0,0.2,1.0,2.6,1.0,2,45
2019-10-13 03:15:00,Porto Riko,Dominik Cumhuriyeti,2:3,2,2,3,0.8,2.6,0.8,1,0.2,1.0,2.6,0.0,77,21
2019-10-13 20:00:00,Meksika,Küba,3:1,1,3,1,0.4,1.4,1.8,0,0.4,1.4,1.8,0.0,65,56
2019-10-13 22:00:00,Porto Riko,Kanada,0:3,2,0,3,0.6,2.4,1.2,1,0.2,1.0,2.6,0.75,77,45
2019-10-14 00:15:00,Dominik Cumhuriyeti,Amerika Birleşik Devletleri,3:2,1,3,2,1.0,3.0,0.6,0,0.8,2.4,1.2,0.1,21,2
2019-10-18 05:00:00,Brezilya,Kanada,3:0,1,3,0,0.8,2.4,0.8,0,0.4,1.4,2.0,0.5,13,45
2019-10-21 10:05:00,Kuzey Kore,Brezilya,1:3,2,1,3,0.0,0.0,0.0,1,0.8,2.6,1.0,0.0,55,13
2019-12-03 10:30:00,Tayland,Endonezya,3:0,1,3,0,1.0,3.0,0.4,0,0.0,0.4,3.0,1.0,89,24
2019-12-05 13:00:00,Filipinler,Tayland,0:3,2,0,3,0.0,0.2,3.0,1,0.6,2.2,1.4,0.0,29,89
2019-12-07 10:30:00,Tayland,Vietnam,3:0,1,3,0,1.0,3.0,0.4,0,0.0,0.2,3.0,1.0,89,98
2019-12-09 13:00:00,Tayland,Vietnam,3:0,1,3,0,1.0,3.0,0.2,0,0.0,0.2,3.0,1.0,89,98
2020-01-06 12:00:00,Kenya,Mısır,3:1,1,3,1,0.6,1.8,1.4,0,0.2,1.0,2.8,0.6666666666666666,49,69
2020-01-06 18:00:00,Botswana,Kenya,0:3,2,0,3,0.0,0.0,3.0,1,0.2,0.6,2.6,0.0,12,49
2020-01-07 11:30:00,Güney Kore,Endonezya,3:0,1,3,0,0.6,2.2,1.6,0,0.0,0.4,3.0,1.0,37,24
2020-01-07 14:00:00,Tayland,Çin Taipei,3:0,1,3,0,1.0,3.0,0.0,0,0.4,1.6,2.0,0.8,89,104
2020-01-07 15:00:00,Almanya,Türkiye,3:1,1,3,1,1.0,3.0,0.8,0,0.4,1.8,2.2,0.125,1,92
2020-01-07 21:00:00,Kamerun,Kenya,2:3,2,2,3,0.0,0.6,3.0,1,0.4,1.2,2.0,0.3,44,49
2020-01-08 02:10:00,Arjantin,Peru,3:0,1,3,0,0.6,2.0,1.2,0,0.2,1.0,2.4,0.5,3,74
2020-01-08 09:30:00,Güney Kore,İran,3:0,1,3,0,0.8,2.6,1.0,0,0.0,0.4,3.0,1.0,37,107
2020-01-08 12:00:00,Polonya,Bulgaristan,3:1,1,3,1,1.0,3.0,1.0,0,0.4,1.8,1.8,1.0,75,14
2020-01-08 15:00:00,Hırvatistan,Türkiye,1:3,2,1,3,0.4,2.0,1.8,1,0.4,1.8,2.2,0.0,41,92
2020-01-08 15:30:00,Azerbaycan,Hollanda,0:3,2,0,3,0.2,0.6,2.6,1,0.2,1.4,2.6,0.3333333333333333,7,39
2020-01-08 18:00:00,Belçika,Almanya,1:3,2,1,3,0.4,1.6,2.6,1,0.6,2.4,1.6,0.0,9,1
2020-01-08 21:30:00,Bulgaristan,Hollanda,0:3,2,0,3,0.4,1.6,2.0,1,0.2,1.4,2.4,0.3333333333333333,14,39
2020-01-09 02:10:00,Arjantin,Venezuela,3:0,1,3,0,0.6,2.0,1.2,0,0.0,0.0,3.0,1.0,3,97
2020-01-09 02:30:00,Peru,Kolombiya,0:3,2,0,3,0.6,2.6,1.6,1,0.6,2.0,2.2,0.5833333333333334,74,51
2020-01-09 11:30:00,Kazakistan,Güney Kore,0:3,2,0,3,0.0,0.4,3.0,1,0.4,1.6,2.0,0.2,48,37
2020-01-09 14:00:00,Tayland,Avustralya,3:0,1,3,0,1.0,3.0,0.0,0,0.0,0.0,3.0,1.0,89,5
2020-01-09 15:00:00,Belçika,Hırvatistan,3:1,1,3,1,0.4,1.4,2.6,0,0.4,1.8,2.2,0.0,9,41
2020-01-09 18:00:00,Bulgaristan,Azerbaycan,3:1,1,3,1,0.4,1.4,2.0,0,0.6,2.2,1.6,0.75,14,7
2020-01-09 18:00:00,Nijerya,Kenya,0:3,2,0,3,0.0,0.0,0.0,1,0.6,1.8,1.8,0.0,71,49
2020-01-09 21:30:00,Hollanda,Polonya,1:3,2,1,3,0.8,2.8,0.6,1,0.2,1.4,2.4,0.8571428571428571,39,75
2020-01-10 01:30:00,Arjantin,Kolombiya,3:1,1,3,1,0.6,2.0,1.2,0,0.8,2.6,1.6,0.2857142857142857,3,51
2020-01-10 15:30:00,Almanya,Hırvatistan,3:0,1,3,0,1.0,3.0,0.8,0,0.4,1.8,2.2,1.0,1,41
2020-01-10 18:30:00,Türkiye,Belçika,3:2,1,3,2,0.8,2.6,1.4,0,0.4,1.6,2.0,0.6666666666666666,92,9
2020-01-10 22:00:00,Polonya,Azerbaycan,3:0,1,3,0,1.0,3.0,1.2,0,0.6,2.4,1.6,0.0,75,7
2020-01-11 02:10:00,Kanada,Porto Riko,2:3,2,2,3,0.6,2.0,1.6,1,0.2,1.4,2.8,0.3333333333333333,45,77
2020-01-11 03:00:00,Dominik Cumhuriyeti,Meksika,3:2,1,3,2,1.0,3.0,0.6,0,0.2,0.8,2.4,1.0,21,65
2020-01-11 11:30:00,Güney Kore,Çin Taipei,3:1,1,3,1,0.8,2.6,0.8,0,0.4,1.4,2.0,0.7142857142857143,37,104
2020-01-11 14:00:00,Tayland,Kazakistan,3:1,1,3,1,1.0,3.0,0.0,0,0.2,0.6,2.6,1.0,89,48
2020-01-11 17:15:00,Almanya,Hollanda,3:0,1,3,0,1.0,3.0,0.4,0,0.4,2.0,1.8,0.2,1,39
2020-01-11 22:45:00,Türkiye,Polonya,3:2,1,3,2,0.8,2.6,1.6,0,0.4,1.8,2.0,0.8333333333333334,92,75
2020-01-12 02:10:00,Kanada,Dominik Cumhuriyeti,1:3,2,1,3,0.6,2.4,1.6,1,0.4,1.4,2.4,0.125,45,21
2020-01-12 23:00:00,Meksika,Kanada,1:3,2,1,3,0.6,1.8,1.4,1,0.4,1.2,2.0,0.0,65,45
2020-01-12 23:30:00,Almanya,Türkiye,0:3,2,0,3,1.0,3.0,0.2,1,0.6,2.4,1.8,0.2222222222222222,1,92
2020-01-13 01:00:00,Dominik Cumhuriyeti,Porto Riko,3:0,1,3,0,1.0,3.0,0.8,0,0.4,2.0,2.6,1.0,21,77
2020-08-27 16:00:00,Uralochka-NTMK,Rusya,3:1,1,3,1,0.0,0.0,0.0,0,0.6,2.0,2.0,0.0,95,80
2020-08-28 16:00:00,Rusya,Dinamo-Ak Bars,2:3,2,2,3,0.6,2.4,1.2,1,0.0,0.0,0.0,0.0,80,20
2020-08-29 19:00:00,Rusya,Lokomotiv Kaliningrad,2:3,2,2,3,0.4,2.2,1.8,1,0.0,0.0,0.0,0.0,80,60
2021-05-01 13:20:00,Japonya,Çin,0:3,2,0,3,0.8,2.4,1.2,1,0.8,2.4,1.0,0.2,42,103
2021-05-06 19:40:00,Letonya,Çek Cumhuriyeti,0:3,2,0,3,0.5,1.5,1.5,1,0.6,2.0,2.0,0.0,59,102
2021-05-07 16:00:00,Bosna Hersek,Çek Cumhuriyeti,0:3,2,0,3,0.0,0.0,0.0,1,0.6,2.0,1.8,0.0,11,102
2021-05-08 16:00:00,Çek Cumhuriyeti,Slovenya,3:1,1,3,1,0.4,2.0,2.0,0,0.2,0.6,2.4,0.0,102,84
2021-05-08 18:00:00,Fransa,Macaristan,2:3,2,2,3,0.4,1.6,2.6,1,0.2,1.2,2.4,0.2,32,61
2021-05-09 20:30:00,Macaristan,Danimarka,3:0,1,3,0,0.4,1.2,1.8,0,0.0,0.0,0.0,0.0,61,19
2021-05-14 20:00:00,Macaristan,İsrail,3:0,1,3,0,0.6,1.8,1.2,0,0.0,0.0,3.0,0.0,61,109
2021-05-14 21:00:00,Bosna Hersek,Çek Cumhuriyeti,1:3,2,1,3,0.0,0.0,3.0,1,0.6,2.0,1.6,0.0,11,102
2021-05-15 15:45:00,Polonya,Bulgaristan,3:1,1,3,1,1.0,3.0,1.0,0,0.4,1.6,1.8,1.0,75,14
2021-05-15 18:00:00,Slovenya,Çek Cumhuriyeti,0:3,2,0,3,0.6,2.0,1.6,1,0.6,2.0,1.4,0.0,84,102
2021-05-15 20:00:00,Danimarka,Macaristan,0:3,2,0,3,0.0,0.0,0.0,1,0.4,1.4,2.2,0.0,19,61
2021-05-16 17:00:00,Fransa,Macaristan,3:2,1,3,2,0.4,1.8,2.6,0,0.4,1.4,2.2,0.16666666666666666,32,61
2021-05-16 18:00:00,Çek Cumhuriyeti,Letonya,3:0,1,3,0,0.6,2.2,1.6,0,0.0,0.0,3.0,1.0,102,59
2021-05-19 19:00:00,Hollanda,Belçika,3:1,1,3,1,0.6,2.4,1.2,0,0.4,1.8,2.0,0.8333333333333334,39,9
2021-05-25 11:00:00,Hollanda,Belçika,3:0,1,3,0,0.6,2.4,1.4,0,0.2,1.4,2.4,0.8571428571428571,39,9
2021-05-25 13:00:00,Türkiye,Sırbistan,3:2,1,3,2,1.0,3.0,1.4,0,0.2,1.4,2.4,0.25,92,88
2021-05-25 14:00:00,Almanya,Rusya,0:3,2,0,3,0.8,2.4,0.8,1,0.6,2.0,2.0,0.3333333333333333,1,80
2021-05-25 16:00:00,Japonya,Tayland,3:0,1,3,0,0.6,1.8,1.8,0,0.6,2.2,1.4,0.7692307692307693,42,89
2021-05-25 17:00:00,Çin,Güney Kore,3:1,1,3,1,1.0,3.0,0.2,0,0.6,1.8,1.4,0.7142857142857143,103,37
2021-05-25 19:00:00,Dominik Cumhuriyeti,Amerika Birleşik Devletleri,0:3,2,0,3,1.0,3.0,0.8,1,0.8,2.8,1.2,0.18181818181818182,21,2
2021-05-25 20:00:00,İtalya,Polonya,2:3,2,2,3,1.0,3.0,0.2,1,0.2,1.6,2.6,0.5714285714285714,112,75
2021-05-25 22:00:00,Brezilya,Kanada,3:1,1,3,1,0.8,2.4,0.8,0,0.4,1.2,2.0,0.6666666666666666,13,45
2021-05-26 11:00:00,Hollanda,Almanya,2:3,2,2,3,0.6,2.4,1.4,1,0.6,2.4,1.4,0.6666666666666666,39,1
2021-05-26 13:00:00,Tayland,Güney Kore,1:3,2,1,3,1.0,3.0,0.2,1,0.4,1.4,2.0,0.7,89,37
2021-05-26 14:00:00,Çin,Japonya,0:3,2,0,3,1.0,3.0,0.4,1,0.6,2.0,1.6,0.8125,103,42
2021-05-26 16:00:00,Belçika,Rusya,2:3,2,2,3,0.6,2.0,2.2,1,0.6,2.0,2.0,0.25,9,80
2021-05-26 17:00:00,Sırbistan,Polonya,3:1,1,3,1,0.8,2.8,1.4,0,0.4,1.8,2.4,0.8,88,75
2021-05-26 19:00:00,Brezilya,Dominik Cumhuriyeti,3:0,1,3,0,0.8,2.4,0.8,0,0.6,1.8,2.0,0.6666666666666666,13,21
2021-05-26 20:00:00,Türkiye,İtalya,3:0,1,3,0,1.0,3.0,1.4,0,0.2,1.2,2.4,0.4666666666666667,92,112
2021-05-26 22:00:00,Amerika Birleşik Devletleri,Kanada,3:0,1,3,0,1.0,3.0,0.0,0,0.4,1.4,2.0,1.0,2,45
2021-05-27 11:00:00,Almanya,Belçika,3:0,1,3,0,0.6,1.8,1.4,0,0.0,0.8,3.0,1.0,1,9
2021-05-27 13:00:00,Rusya,Hollanda,1:3,2,1,3,0.2,2.0,2.4,1,0.4,1.8,1.8,0.5,80,39
2021-05-27 14:00:00,Güney Kore,Japonya,0:3,2,0,3,0.8,2.6,1.0,1,0.8,2.6,1.0,0.5454545454545454,37,42
2021-05-27 16:00:00,Kanada,Dominik Cumhuriyeti,1:3,2,1,3,0.6,2.4,1.6,1,0.4,1.2,2.4,0.1111111111111111,45,21
2021-05-27 17:00:00,Çin,Tayland,3:0,1,3,0,0.8,2.4,1.0,0,0.6,2.0,1.4,0.9285714285714286,103,89
2021-05-27 19:00:00,Polonya,Türkiye,1:3,2,1,3,1.0,3.0,0.8,1,0.6,2.4,1.4,0.14285714285714285,75,92
2021-05-27 20:30:00,Brezilya,Amerika Birleşik Devletleri,1:3,2,1,3,0.8,2.4,0.8,1,0.8,2.8,1.2,0.375,13,2
2021-05-27 22:00:00,Sırbistan,İtalya,3:1,1,3,1,0.8,2.8,1.4,0,0.2,1.2,2.4,0.6666666666666666,88,112
2021-05-28 18:00:00,Hırvatistan,Macaristan,2:3,2,2,3,0.4,2.0,1.8,1,0.4,1.8,2.2,0.6666666666666666,41,61
2021-05-28 19:00:00,Bulgaristan,Slovakya,3:0,1,3,0,0.6,2.0,1.6,0,0.2,1.0,2.8,0.0,14,83
2021-05-29 17:00:00,Azerbaycan,Romanya,0:3,2,0,3,0.2,0.6,2.6,1,0.4,1.4,2.0,1.0,7,78
2021-05-29 17:00:00,Çek Cumhuriyeti,Hırvatistan,3:1,1,3,1,0.6,2.2,1.4,0,0.2,1.2,2.6,1.0,102,41
2021-05-29 20:00:00,Macaristan,Belarus,1:3,2,1,3,0.6,1.8,1.2,1,0.0,0.4,3.0,0.0,61,8
2021-05-30 17:00:00,Romanya,İspanya,2:3,2,2,3,0.6,2.0,1.4,1,0.0,0.4,3.0,0.0,78,108
2021-05-30 17:00:00,Belarus,Hırvatistan,0:3,2,0,3,0.4,1.6,2.6,1,0.2,1.4,2.6,1.0,8,41
2021-05-30 19:00:00,Ukrayna,Bulgaristan,0:3,2,0,3,0.2,0.6,2.4,1,0.4,1.6,1.8,0.0,94,14
2021-05-30 20:00:00,Macaristan,Çek Cumhuriyeti,0:3,2,0,3,0.4,1.4,1.8,1,0.8,2.6,0.8,1.0,61,102
2021-05-31 11:00:00,Tayland,Hollanda,0:3,2,0,3,0.8,2.6,0.8,1,0.6,2.0,1.4,0.0,89,39
2021-05-31 13:00:00,Belçika,Dominik Cumhuriyeti,3:2,1,3,2,0.4,1.8,2.4,0,0.6,1.8,2.0,0.3333333333333333,9,21
2021-05-31 14:00:00,Çin,Almanya,3:2,1,3,2,0.8,2.4,0.8,0,0.8,2.8,1.2,0.8888888888888888,103,1
2021-05-31 16:00:00,Brezilya,Japonya,3:0,1,3,0,0.6,2.0,1.4,0,0.8,2.6,1.0,0.7777777777777778,13,42
2021-05-31 17:00:00,Kanada,Türkiye,2:3,2,2,3,0.4,2.0,2.0,1,0.6,2.4,1.6,0.0,45,92
2021-05-31 18:00:00,Belarus,Çek Cumhuriyeti,1:3,2,1,3,0.4,1.6,2.6,1,1.0,3.0,0.2,0.25,8,102
2021-05-31 19:00:00,Güney Kore,Polonya,0:3,2,0,3,0.6,2.0,1.4,1,0.4,1.8,2.4,0.6,37,75
